bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
892511,643553,2017-05-11,Assembly,"AB 61 HOLDEN Consent Calendar Second Day Regular Session",77,0,3,0,80
892511,669836,2017-06-28,Senate,"Do pass as amended",9,0,4,0,13
892511,672776,2017-07-17,Senate,"Special Consent Calendar # AB61",38,0,2,0,40
892511,674912,2017-09-05,Senate,"Assembly 3rd Reading AB61 Holden By Mendoza",40,0,0,0,40
892511,675180,2017-09-07,Assembly,"AB 61 HOLDEN Concurrence in Senate Amendments",79,0,0,0,79
892513,613752,2017-03-28,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,3,1,0,13
892513,651809,2017-05-26,Assembly,"Do pass as amended",12,5,0,0,17
892513,656041,2017-05-31,Assembly,"AB 19 SANTIAGO Assembly Third Reading",56,18,6,0,80
892513,672420,2017-07-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
892513,673843,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
892513,674552,2017-09-01,Senate,"Do pass as amended",5,2,0,0,7
892513,675645,2017-09-12,Senate,"Assembly 3rd Reading AB19 Santiago et al. By Hernandez",31,7,2,0,40
892513,675936,2017-09-13,Assembly,"AB 19 Santiago Concurrence in Senate Amendments",61,16,2,0,79
892515,684162,2018-01-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",4,9,1,0,14
892516,594981,2017-02-28,Senate,"Do pass, but first be re-referred to the Committee on [Governance and Finance]",9,3,1,0,13
892516,604221,2017-03-15,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,2,0,0,7
892516,617533,2017-04-03,Senate,"Placed on suspense file",7,0,0,0,7
892516,650740,2017-05-25,Senate,"Do pass as amended",5,2,0,0,7
892516,671585,2017-07-06,Senate,"Senate 3rd Reading SB2 Atkins et al. Urgency Clause",27,12,1,0,40
892516,672408,2017-07-12,Assembly,"Do pass and be re-referred to the Committee on [Rules]",5,2,0,0,7
892516,676269,2017-09-14,Assembly,"SB 2 Atkins Third Reading Urgency By GRAY",54,25,0,0,79
892516,676504,2017-09-15,Senate,"Unfinished Business SB2 Atkins et al. Urgency Clause Concurrence",27,11,2,0,40
892518,631788,2017-04-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,3,2,0,13
892518,644371,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
892518,650715,2017-05-25,Senate,"Do pass as amended",5,2,0,0,7
892518,656635,2017-06-01,Senate,"Senate 3rd Reading SB30 Lara",23,16,1,0,40
892518,763449,2018-06-14,Assembly,"Be re-referred to the Committee on [Insurance]",7,0,4,0,11
892518,766007,2018-06-20,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",12,0,1,0,13
892518,771071,2018-08-08,Assembly,"Do pass",15,0,2,0,17
892518,772258,2018-08-20,Assembly,"SB 30 Lara Senate Third Reading By DALY",72,2,6,0,80
892518,772533,2018-08-23,Senate,"That the Assembly amendments be concurred in",9,2,2,0,13
892518,772695,2018-08-24,Senate,"Unfinished Business SB30 Lara et al. Concurrence",28,10,2,0,40
892519,603298,2017-03-14,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",7,1,1,0,9
892519,619693,2017-04-04,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,2,0,7
892519,635641,2017-05-01,Senate,"Placed on suspense file",7,0,0,0,7
892519,650716,2017-05-25,Senate,"Do pass as amended",5,2,0,0,7
892519,654076,2017-05-30,Senate,"Senate 3rd Reading SB50 Allen et al",26,13,1,0,40
892519,661554,2017-06-12,Senate,"Senate 3rd Reading SB50 Allen et al",27,13,0,0,40
892519,668547,2017-06-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Judiciary]",7,3,0,0,10
892519,672123,2017-07-11,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,1,1,0,11
892519,674637,2017-09-01,Assembly,"Do pass as amended",11,5,1,0,17
892519,675858,2017-09-13,Assembly,"SB 50 Allen Senate Third Reading By FRIEDMAN",55,21,3,0,79
892519,676114,2017-09-14,Senate,"Unfinished Business SB50 Allen et al. Concurrence",28,12,0,0,40
892520,608197,2017-03-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
892520,628909,2017-04-20,Senate,"Senate 3rd Reading SB24 Portantino",40,0,0,0,40
892520,672515,2017-07-12,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",6,0,1,0,7
892520,674028,2017-08-23,Assembly,"Do pass. To Consent Calendar",15,0,2,0,17
892521,607201,2017-03-20,Assembly,"Be adopted. To Consent Calendar",14,0,0,0,14
892521,611162,2017-03-23,Assembly,"ACR 2 MAYES Consent Calendar Second Day Regular Session",76,0,4,0,80
892521,672220,2017-07-11,Senate,"Be adopted, but first be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,2,0,13
892521,674126,2017-08-24,Senate,"Consent Calendar 2nd ACR2",38,0,2,0,40
892522,614965,2017-03-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
892522,626116,2017-04-17,Senate,"Placed on suspense file",7,0,0,0,7
892522,650613,2017-05-25,Senate,"Do pass",5,2,0,0,7
892522,654400,2017-05-30,Senate,"Senate 3rd Reading SB29 Lara",26,13,1,0,40
892522,669084,2017-06-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,2,2,0,11
892522,674444,2017-09-01,Assembly,"Do pass",11,5,1,0,17
892522,675263,2017-09-08,Assembly,"SB 29 Lara Senate Third Reading By REYES Amendment Set #1",52,24,3,0,79
892522,675514,2017-09-11,Assembly,"SB 29 Lara Senate Third Reading By REYES",52,24,3,0,79
892522,675783,2017-09-13,Senate,"Unfinished Business SB29 Lara et al. Concurrence",27,13,0,0,40
892523,566281,2016-12-05,Assembly,"HR 4 RENDON Assembly Third Reading",57,14,9,0,80
892524,613522,2017-03-28,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",8,4,1,0,13
892524,627031,2017-04-18,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,3,0,0,11
892524,651646,2017-05-26,Assembly,"Do pass as amended",12,5,0,0,17
892524,656970,2017-06-01,Assembly,"AB 21 KALRA Assembly Third Reading",55,23,2,0,80
892524,669754,2017-06-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",5,0,2,0,7
892524,672343,2017-07-11,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,2,0,0,7
892524,673779,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
892524,674579,2017-09-01,Senate,"Do pass as amended",5,2,0,0,7
892524,675578,2017-09-12,Senate,"Assembly 3rd Reading AB21 Kalra et al. By Hueso",29,8,3,0,40
892524,675941,2017-09-13,Assembly,"AB 21 Kalra Concurrence in Senate Amendments",58,19,2,0,79
892525,627892,2017-04-19,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
892525,644998,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
892525,650750,2017-05-25,Senate,"Do pass as amended",6,0,1,0,7
892525,655770,2017-05-31,Senate,"Senate 3rd Reading SB15 Leyva Urgency Clause",39,0,1,0,40
892525,672040,2017-07-11,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",13,0,0,0,13
892526,641789,2017-05-09,Senate,"Do pass as amended",11,0,2,0,13
892526,647913,2017-05-22,Senate,"Senate 3rd Reading SB56 Mendoza",37,0,3,0,40
892526,671393,2017-07-05,Assembly,"Do pass",19,0,2,0,21
892526,674986,2017-09-05,Assembly,"SB 56 Mendoza Senate Third Reading By SALAS",75,0,4,0,79
892526,675140,2017-09-07,Senate,"Special Consent SB56 Mendoza",40,0,0,0,40
892527,642435,2017-05-09,Senate,"Do pass",7,0,0,0,7
892527,644428,2017-05-15,Senate,"Senate 3rd Reading SB36 Jackson",39,0,1,0,40
892527,672810,2017-07-18,Assembly,"Do pass as amended",11,0,0,0,11
892527,674698,2017-09-01,Assembly,"SB 36 Jackson Senate Third Reading By STONE",76,0,3,0,79
892527,675671,2017-09-12,Senate,"Unfinished Business SB36 Jackson Concurrence",40,0,0,0,40
892528,625973,2017-04-17,Senate,"Senate 3rd Reading SCR2 Nguyen",39,0,1,0,40
892528,630491,2017-04-24,Assembly,"Be adopted. To third reading",11,0,0,0,11
892529,668620,2017-06-26,Senate,"Be adopted, but first be re-referred to the Committee on [Elections and Constitutional Amendments]",2,3,0,0,5
892531,608347,2017-03-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
892531,617371,2017-04-03,Senate,"Placed on suspense file",7,0,0,0,7
892531,650789,2017-05-25,Senate,"Do pass",5,2,0,0,7
892531,653949,2017-05-30,Senate,"Senate 3rd Reading SB8 Beall et al",27,13,0,0,40
892531,669190,2017-06-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",4,2,1,0,7
892532,594907,2017-02-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
892532,620126,2017-04-05,Assembly,"Do pass",17,0,0,0,17
892532,634620,2017-04-27,Assembly,"AB 41 CHIU Assembly Third Reading",74,0,6,0,80
892532,658844,2017-06-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
892532,668660,2017-06-26,Senate,"Placed on suspense file",7,0,0,0,7
892532,674449,2017-09-01,Senate,"Do pass as amended",6,0,1,0,7
892532,676154,2017-09-14,Senate,"Special Consent Calendar # AB41",40,0,0,0,40
892532,676323,2017-09-14,Assembly,"AB 41 Chiu Special Consent Calendar 1st Day Regular Session",79,0,0,0,79
892533,634554,2017-04-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",13,0,0,0,13
892533,651552,2017-05-26,Assembly,"Do pass as amended",16,0,1,0,17
892533,656185,2017-05-31,Assembly,"AB 25 NAZARIAN Assembly Third Reading",76,1,3,0,80
892533,669114,2017-06-27,Senate,"Do pass, but first be re-referred to the Committee on [Energy, Utilities and Communications]",11,1,1,0,13
892533,674970,2017-09-05,Senate,"Assembly 3rd Reading AB25 Nazarian et al. By Allen",36,3,1,0,40
892533,675120,2017-09-07,Assembly,"AB 25 NAZARIAN Concurrence in Senate Amendments",79,0,0,0,79
892534,644465,2017-05-15,Senate,"Senate 3rd Reading SR10 Nguyen",39,0,1,0,40
892535,566282,2016-12-05,Assembly,"HR 2 RENDON By CALDERON",79,0,1,0,80
892536,633353,2017-04-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
892536,651577,2017-05-26,Assembly,"Do pass",16,0,1,0,17
892536,655902,2017-05-31,Assembly,"AB 26 CABALLERO Assembly Third Reading",77,0,3,0,80
892536,669666,2017-06-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Human Services]",7,0,0,0,7
892536,672318,2017-07-11,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
892536,673826,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
892536,674718,2017-09-01,Senate,"Do pass",7,0,0,0,7
892536,675803,2017-09-13,Senate,"Assembly 3rd Reading AB26 Caballero By Mitchell",40,0,0,0,40
892536,676364,2017-09-14,Assembly,"AB 26 Caballero Concurrence in Senate Amendments",79,0,0,0,79
892537,580999,2017-02-09,Senate,"Do pass",11,5,1,0,17
892537,587495,2017-02-17,Senate,"Senate 3rd Reading SB47 Committee On B. & F.R. (Mitchell)",26,8,6,0,40
892537,596594,2017-03-02,Assembly,"Do pass",22,5,2,0,29
892537,600800,2017-03-09,Assembly,"SB 47 B. & F. R. Senate Third Reading By TING",63,13,4,0,80
892539,603386,2017-03-14,Senate,"Do pass, but first be re-referred to the Committee on [Environmental Quality]",7,2,0,0,9
892539,620101,2017-04-05,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",5,2,0,0,7
892539,633109,2017-04-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
892539,644296,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
892539,650698,2017-05-25,Senate,"Do pass as amended",5,2,0,0,7
892539,654365,2017-05-30,Senate,"Senate 3rd Reading SB49 De León et al",24,13,3,0,40
892539,668999,2017-06-27,Assembly,"Do pass and be re-referred to the Committee on [Natural Resources]",4,2,1,0,7
892539,672058,2017-07-10,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",7,3,0,0,10
892539,672059,2017-07-11,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,3,0,0,11
892539,674594,2017-09-01,Assembly,"Do pass as amended",10,5,2,0,17
892539,675273,2017-09-08,Assembly,"SB 49 De León Senate Third Reading By STONE Amendment Set #1",43,25,11,0,79
892540,603334,2017-03-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,1,0,0,7
892543,614759,2017-03-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
892543,625899,2017-04-17,Senate,"Senate 3rd Reading SB16 Wieckowski",28,12,0,0,40
892543,662121,2017-06-13,Assembly,"Do pass",8,3,0,0,11
892543,670246,2017-06-29,Assembly,"SB 16 Wieckowski Senate Third Reading By MCCARTY",38,24,18,0,80
892544,566283,2016-12-05,Senate,"W/O REF. TO FILE SCR1 Fuller",40,0,0,0,40
892544,566284,2016-12-05,Assembly,"SCR 1 Fuller By CALDERON",79,0,1,0,80
892545,594975,2017-02-28,Senate,"Do pass, but first be re-referred to the Committee on [Governance and Finance]",10,2,1,0,13
892545,610158,2017-03-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
892545,617544,2017-04-03,Senate,"Placed on suspense file",7,0,0,0,7
892545,650718,2017-05-25,Senate,"Do pass",5,2,0,0,7
892545,656571,2017-06-01,Senate,"Senate 3rd Reading SB3 Beall et al. Urgency Clause",30,9,1,0,40
892545,672425,2017-07-12,Assembly,"Do pass and be re-referred to the Committee on [Rules]",5,1,1,0,7
892545,676244,2017-09-14,Assembly,"SB 3 Beall Third Reading Urgency By GLORIA",56,21,2,0,79
892545,676473,2017-09-15,Senate,"Unfinished Business SB3 Beall et al. Urgency Clause Concurrence",30,8,2,0,40
892546,608299,2017-03-21,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",10,0,1,0,11
892546,620086,2017-04-04,Senate,"Do pass, but first be re-referred to the Committee on [Rules]",6,0,1,0,7
892546,630484,2017-04-24,Senate,"Placed on suspense file",7,0,0,0,7
892546,650719,2017-05-25,Senate,"Do pass as amended",7,0,0,0,7
892546,656091,2017-05-31,Senate,"Senate 3rd Reading SB19 Hill",39,0,1,0,40
892546,667296,2017-06-21,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",14,0,1,0,15
892546,672097,2017-07-11,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
892546,674597,2017-09-01,Assembly,"Do pass as amended",16,0,1,0,17
892546,676492,2017-09-15,Assembly,"SB 19 Hill Senate Third Reading By LEVINE",79,0,0,0,79
892546,676493,2017-09-15,Senate,"Unfinished Business SB19 Hill et al. Concurrence",38,0,2,0,40
892548,613974,2017-03-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,1,1,0,10
892549,603153,2017-03-14,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",8,0,1,0,9
892549,627983,2017-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,1,0,7
892549,635776,2017-05-01,Senate,"Placed on suspense file",7,0,0,0,7
892549,650682,2017-05-25,Senate,"Do pass as amended",5,1,1,0,7
892549,656036,2017-05-31,Senate,"Senate 3rd Reading SB44 Jackson et al",33,6,1,0,40
892549,672098,2017-07-10,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,0,0,0,10
892549,674568,2017-09-01,Assembly,"Do pass",16,0,1,0,17
892549,675183,2017-09-07,Assembly,"SB 44 Jackson Senate Third Reading By LIMÓN",76,0,3,0,79
892550,616299,2017-03-29,Senate,"Do pass, but first be re-referred to the Committee on [Governance and Finance]",8,0,1,0,9
892550,627985,2017-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,1,0,0,7
892550,636141,2017-05-01,Senate,"Placed on suspense file",7,0,0,0,7
892551,627131,2017-04-18,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,2,0,13
892551,644476,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
892552,567152,2017-01-09,Assembly,"Be adopted as amended",11,0,0,0,11
892552,587554,2017-02-17,Senate,"Special Consent Calendar # ACR3 Choi et al",30,0,10,0,40
892554,631883,2017-04-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,3,0,0,14
892554,651543,2017-05-26,Assembly,"Do pass as amended",12,5,0,0,17
892554,655745,2017-05-31,Assembly,"AB 17 HOLDEN Assembly Third Reading",71,4,5,0,80
892554,672093,2017-07-11,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",12,1,0,0,13
892554,673749,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
892554,674476,2017-09-01,Senate,"Do pass as amended",7,0,0,0,7
892554,675131,2017-09-07,Senate,"Assembly 3rd Reading AB17 Holden et al. By Allen",37,2,1,0,40
892554,675590,2017-09-12,Assembly,"AB 17 HOLDEN Concurrence in Senate Amendments",76,2,1,0,79
892555,637482,2017-05-03,Senate,"Do pass, but first be re-referred to the Committee on [Governmental Organization]",5,0,2,0,7
892555,641497,2017-05-09,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",10,0,3,0,13
892557,594931,2017-02-28,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
892557,619992,2017-04-05,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
892557,629028,2017-04-20,Assembly,"AB 6 LACKEY Consent Calendar Second Day",74,0,6,0,80
892558,603330,2017-03-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,1,0,0,7
892559,634354,2017-04-26,Assembly,"Do pass",4,1,2,0,7
892559,647993,2017-05-22,Assembly,"AB 32 RODRIGUEZ Assembly Third Reading",67,6,7,0,80
892559,672045,2017-07-11,Senate,"Do pass",11,0,2,0,13
892559,674342,2017-08-31,Senate,"Assembly 3rd Reading AB32 Rodriguez By Hueso",39,0,1,0,40
892560,627044,2017-04-18,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
892561,629049,2017-04-19,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,2,0,0,9
892561,644466,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
892561,650823,2017-05-25,Senate,"Do pass",5,2,0,0,7
892561,654045,2017-05-30,Senate,"Senate 3rd Reading SB17 Hernandez et al",28,10,2,0,40
892561,669004,2017-06-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,0,4,0,15
